sars-cov-2 viral infection
scored significantly higher
seasonal influenza virus
seek medical attention
senior medical students
sensitivity analysis showed
serum albumin level
shorter hospital stays
showed significant changes
significant inverse correlation
significantly positively correlated
simple linear regression
single-center observational study
sms text messaging
social distancing hand
spread worldwide causing
st-segment-elevation myocardial infarction
standardized uptake value
stroke patients treated
study design cross-sectional
study design systematic
study provides novel
surrogate virus neutralization
susceptibility vessel sign
syndrome severe acute
systematic random sampling
systematic review using
são paulo state
therapeutic monoclonal antibodies
three studies reported
three times daily
three weeks later
transcription-quantitative polymerase chain
trocar site hernia
two decades ago
two different types
underwent mechanical thrombectomy
upon viral infection
using electronic health
using terms related
various public health
various time points
vascular cell adhesion
virus neutralization assay
virus spike protein
worse outcomes compared
100 years ago
2020 new york
30-day mortality rates
abbott sars-cov-2 igg
accessing health care
acquired brain injury
acute-on-chronic liver failure
adjustable gastric band
adjusted incidence rate
adjusted mean difference
advisory/consultancy advisory board
affect mental health
agarose gel electrophoresis
air pollution exposure
airborne infectious diseases
among hospital staff
among pediatric patients
analysis showed significant
anonymous online questionnaire
antiviral innate immunity
approximately one third
artificial intelligence techniques
association remained significant
authors independently reviewed
autoimmune rheumatic diseases
bariatric surgery patients
best supportive care
biological activities including
blood cell transfusion
bone marrow mesenchymal
bone morphogenetic protein
breaths per minute
brief resilience scale
broad-spectrum antiviral agents
cardiac surgical patients
cardiogenic pulmonary edema
care unit nurses
carotid artery dissection
carpal tunnel syndrome
causing severe respiratory
cd4 cell count
cdc analyzed data
cell culture model
central venous catheterization
characteristics laboratory findings
chronic demyelinating disease
cochrane library scopus
cohort study performed
colon cancer patients
community mobility reports
complete genome sequencing
comprehensive cancer network
connective tissue diseases
contact tracing applications
control measures including
control measures taken
conventional content analysis
covid-19 ards patients
covid-19 cases worldwide
covid-19 convalescent patients
covid-19 infection admitted
covid-19 pandemic medical
covid-19 pandemic necessitated
covid-19 pcr test
covidien dublin ireland
critical care nursing
cross-sectional study aimed
current data suggest
current evidence indicates
currently available literature
data extraction two
data protection regulation
death among patients
decision making process
decision tree model
develop severe covid-19
disease 2019 crisis
disease chronic kidney
distance visual acuity
dorsal root ganglia
double-blind placebo-controlled clinical
dry eye disease
dual-energy x-ray absorptiometry
early childhood education
early warning model
elective orthopaedic surgery
electrophoretic mobility shift
endoscopic endonasal approach
essential health care
experimental results indicate
experimental results showed
exploratory qualitative study
fever respiratory symptoms
findings may inform
following cardiac surgery
food frequency questionnaire
four studies reported
francis group llc
future prospective studies
future research needs
